workorder num,workorder url,actual code,exsisting code,after update code,update status,tax rate difference,due amount
12196,https://login.fieldedge.com/#/DispatchSummary/a73e104e-7434-432e-a87d-f664e9a9483d/f67c5672-2079-4cd9-b3a4-9004d341d8ee,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12439,https://login.fieldedge.com/#/DispatchSummary/0be04805-36b9-4d5c-969f-79d9830beb6c/909730a8-5a05-4cc5-84ec-1a86a6152575,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12467,https://login.fieldedge.com/#/DispatchSummary/7c5f49db-f56a-4ff2-8419-f3afe947f820/3e632e35-04d2-4c74-916a-bfa8eefe8727,2720,*2720 - Edgewood - 10.1% Tax Code,*2720 - Edgewood - 10.1% Tax Code,skipped,0.00%,$0.00
12419,https://login.fieldedge.com/#/DispatchSummary/f9b87cbd-1709-45cc-82d8-2dea8b000d21/b654aee3-ba62-4867-a8c0-f3b82f051f13,1732,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,skipped,+0.10%,$0.00
12420,https://login.fieldedge.com/#/DispatchSummary/259e383d-e51c-4495-90e1-609efd91a102/57fe8517-2cd0-484c-ae8e-8b31c75c0bc9,4000,*KING - 4000 - 8.8.% Tax Code1013-inactive,*KING - 4000 - 8.8.% Tax Code1013-inactive,skipped,+0.10%,$0.00
12422,https://login.fieldedge.com/#/DispatchSummary/aff9bbc0-8d45-4072-a7a8-db792001e840/18aa6e67-80e0-4d68-b4fd-bd694c71bac3,2720,*2720 - Edgewood - 10.1% Tax Code,*2720 - Edgewood - 10.1% Tax Code,skipped,0.00%,$0.00
12462,https://login.fieldedge.com/#/DispatchSummary/41af848b-0992-452a-9e42-16db38020aa5/7f49cf3d-9d45-4a89-af8d-45b2514b0ee9,2720,*2720 - Edgewood - 10.1% Tax Code,*2720 - Edgewood - 10.1% Tax Code,skipped,0.00%,$0.00
12330,https://login.fieldedge.com/#/DispatchSummary/0e1ea4df-907f-4fd6-a1b1-cfc2ccd5800e/5f5fbda8-b89c-4644-ae03-25ce6870ce92,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12458,https://login.fieldedge.com/#/DispatchSummary/89f612e5-9000-42c7-911b-522325b8295b/3eb2f577-7251-4dd2-8907-6cf8099b92b8,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12455,https://login.fieldedge.com/#/DispatchSummary/fc05b070-fc6d-4239-808e-56cc3b9cc63d/61bba4e6-9b8d-439d-a004-d728f0401f8a,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12472,https://login.fieldedge.com/#/DispatchSummary/454e5d00-3f40-4385-ad84-fac5b543959c/49c202c5-5e4b-49e7-abc5-81a3e558a66f,4100,PIERCE - 4100 Tax Code845-inactive,PIERCE - 4100 Tax Code845-inactive,skipped,+8.10%,$0.00
12491,https://login.fieldedge.com/#/DispatchSummary/f6cc7962-df51-483d-9e73-9ee70d53ce05/f93e0910-8a1c-479a-9680-85a12c63483a,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12438,https://login.fieldedge.com/#/DispatchSummary/8cb001ec-9380-4987-a879-80ceea571595/c88ef248-c643-4432-bf22-4bbfd822407c,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12463,https://login.fieldedge.com/#/DispatchSummary/590b517f-1cba-4399-ac39-ce4e9f16d8fa/3a480f11-5267-4185-9b26-099e9766e436,2711,PIERCE - 2700 Tax Code842-inactive,*2711 - Puyallup - 10.2% Tax Code,new update,+10.20%,$4.65
12511,https://login.fieldedge.com/#/DispatchSummary/b2bc63bc-d54e-4385-ad27-3e99d28394d9/5d6e519b-5e6c-4ca6-b1c8-bbececdd166b,2727,*2700-Pierce- 9.5% Tax Code,*2727 - Pierce- 10.1% Tax Code,new update,+0.60%,$6.29
12480,https://login.fieldedge.com/#/DispatchSummary/a92214ab-b9b4-48d5-b6d9-b644241958e3/b64d9970-4080-43c7-9b75-5fc7eebbfcfa,2727,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,not edidtable,+0.60%,"$1,393.94"
12490,https://login.fieldedge.com/#/DispatchSummary/b2e42c1e-e9b4-4f39-9964-067e4d421028/e89c4350-43fe-4302-b5ca-7845d84f27d5,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12502,https://login.fieldedge.com/#/DispatchSummary/6f92b7f1-b867-42de-b7b6-8830d71715ba/dfacbead-8b99-4c0e-a2bc-0119dbde15c2,4100,PIERCE - 4100 Tax Code845-inactive,PIERCE - 4100 Tax Code845-inactive,skipped,+8.10%,$0.00
12515,https://login.fieldedge.com/#/DispatchSummary/52d928d7-6281-42ca-92cc-5851bb7f86e9/5db2d7f0-100d-4d6a-8180-c814beb241c5,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12520,https://login.fieldedge.com/#/DispatchSummary/6491f103-76c3-459a-ba2a-71671b6c0262/d166098e-3190-4ff0-a7f4-4ff4955cc433,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12529,https://login.fieldedge.com/#/DispatchSummary/f9b65536-95e1-4f6c-9e78-42dcc8dcb2c1/80fa1c56-dff7-42be-81a0-80946393816b,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12530,https://login.fieldedge.com/#/DispatchSummary/07d0e2b4-6ed4-4be2-8242-4c8e3c179113/cc7ba7cf-4d40-4770-8ff3-191c55e90a41,2721,*2727 - Pierce- 10.1% Tax Code,*2721 - Lakewood - 10.1% Tax Code,new update,0.00%,$0.00
12386,https://login.fieldedge.com/#/DispatchSummary/7d853760-3108-4f0a-a767-db9537af5df5/6cdd24b5-6776-42ae-bec0-3a1b18e5f918,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12546,https://login.fieldedge.com/#/DispatchSummary/0cc2ddc4-a133-4bf8-a6a2-de0a780b998f/7ee5de8e-c871-40e6-9d93-f9a4210a0084,4100,*2727 - Pierce- 10.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,new update,-2.00%,-$17.25
12525,https://login.fieldedge.com/#/DispatchSummary/e2c1c79e-01c1-4d2d-963e-f7d372577059/cbdadf8e-57e7-466f-8e68-cbacd60bc346,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12548,https://login.fieldedge.com/#/DispatchSummary/20347831-6731-47d7-98d6-51a7c1cb6e55/db5cffc2-1d11-48ed-8131-70d7bb44063a,4000,*KING - 4000 - 8.8.% Tax Code1013-inactive,*KING - 4000 - 8.8.% Tax Code1013-inactive,skipped,+0.10%,$0.00
12522,https://login.fieldedge.com/#/DispatchSummary/60cec168-91dd-4d1e-b559-032ed142fc02/d03e7e7e-b809-4e5a-8ba8-de5ac2ddb437,4100,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,retry,-2.00%,$0.00
12545,https://login.fieldedge.com/#/DispatchSummary/470cf322-4d15-4d74-8e75-1c6a641bebc1/decedaa5-2969-4d7f-b9b3-5c59a73d0b62,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12540,https://login.fieldedge.com/#/DispatchSummary/dd08386f-7ae9-49f6-beb6-ddd47a894680/30842079-0d6e-4061-a063-a5a7bf19b038,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12564,https://login.fieldedge.com/#/DispatchSummary/ac282ed1-7fe4-4d10-9ac9-e8f8fa2eea49/0bad84ce-cc0e-400b-a455-797e4dc831b5,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12571,https://login.fieldedge.com/#/DispatchSummary/556d4649-59e4-44fb-80f8-fdb23ba0de5d/c56a33e0-1583-44dc-a33e-6ec1a6cbc866,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12574,https://login.fieldedge.com/#/DispatchSummary/94e09139-ec7f-4f6e-90d4-2cba08e083b5/91d83c2a-2e8f-4c14-89a1-987216a15c19,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12535,https://login.fieldedge.com/#/DispatchSummary/a3ade3ed-7d7f-4b9f-ac40-745e0e30ac8e/e761daff-8fd9-4363-91df-fc8bf015b4b6,1732,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,skipped,+0.10%,$0.00
12563,https://login.fieldedge.com/#/DispatchSummary/d9aeb5c4-1672-4398-897c-90dc37bf8cf0/372c196a-11ed-4442-8084-ac82b2a270b6,1732,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,skipped,+0.10%,$0.00
12569,https://login.fieldedge.com/#/DispatchSummary/72d9e2f9-2585-4e8c-b45d-92c81b178627/91271a05-8bca-4087-89aa-21e05901bc87,1732,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,skipped,+0.10%,$0.00
12575,https://login.fieldedge.com/#/DispatchSummary/d6ec2a7c-49a7-4789-8cfe-352fe92adcd1/8403258b-0399-47e0-abd3-4c692828df43,2700,*2717 - TACOMA - 10.3% Tax Code961-inactive,*2700-Pierce- 9.5% Tax Code,new update,-0.80%,-$5.31
12507,https://login.fieldedge.com/#/DispatchSummary/d303e803-4684-401c-ab17-dd4264e91606/fa2b8d2d-23f8-40b9-821f-f278483587f6,4000,*KING - 4000 - 8.8.% Tax Code1013-inactive,*KING - 4000 - 8.8.% Tax Code1013-inactive,skipped,+0.10%,$0.00
12588,https://login.fieldedge.com/#/DispatchSummary/37ee5ee1-3911-4823-a575-1d17368769df/3f5b94cf-f40d-4cf5-95e8-5498a9d9ad63,1702,*AUBURN - 1702 - 10.3.% Tax Code992-inactive,*AUBURN - 1702 - 10.3.% Tax Code992-inactive,skipped,+0.10%,$0.00
12589,https://login.fieldedge.com/#/DispatchSummary/2d85f300-62e1-482b-b8a0-6ebf68b6bb47/68871beb-7451-441b-9f2c-68371b0a4d7d,1732,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,skipped,+0.10%,$0.00
12612,https://login.fieldedge.com/#/DispatchSummary/aba28b0b-ae62-4390-9ed8-0e6c11559a3d/a00fe4e6-7a1c-4277-a13e-a7a48f4ab5b9,1715,KENT - 1715 Tax Code882-inactive,KENT - 1715 Tax Code882-inactive,skipped,+10.40%,$0.00
12580,https://login.fieldedge.com/#/DispatchSummary/4aa3c815-2a7e-43f6-9100-e792335af05a/096a9234-7e2b-46c5-aad6-6c002f36706d,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12526,https://login.fieldedge.com/#/DispatchSummary/9d29a237-6e61-4e77-a6fa-707ed4d2d78c/a27c42fb-6a65-4f0f-817f-026a5349975d,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12609,https://login.fieldedge.com/#/DispatchSummary/f27b2fbf-8224-4116-b03b-d1dba6c41614/6d78266d-2e97-4d9c-b009-eca3dd4a152b,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12581,https://login.fieldedge.com/#/DispatchSummary/7a03b19e-3ca7-4772-b9a9-babb3aab7cf9/01bef383-096e-4e42-80f8-32e93fdf8285,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12605,https://login.fieldedge.com/#/DispatchSummary/773e8210-6f86-4c81-a118-4284b0b55718/035b13f4-49b9-42a6-bc52-ec6141bca30f,4000,*KING - 4000 - 8.8.% Tax Code1013-inactive,*KING - 4000 - 8.8.% Tax Code1013-inactive,skipped,+0.10%,$0.00
12286,https://login.fieldedge.com/#/DispatchSummary/58d47f0f-4b84-4f91-bb25-1acc018a9f94/8c9b2d34-1f92-4d55-af88-80aa361a54e3,4100,*2700-Pierce- 9.5% Tax Code,*4100 - Pierce- 8.1% Tax Code,new update,-1.40%,-$9.30
12592,https://login.fieldedge.com/#/DispatchSummary/9fb093a6-8171-4723-86aa-1cd8d046c6e4/ca4987c9-54e2-4bd7-95e3-ce4e34f7af91,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12470,https://login.fieldedge.com/#/DispatchSummary/56321046-34c1-435d-ab63-622da2c8ce98/a36cad26-8ba1-4e87-8144-3e4f77f07a07,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12606,https://login.fieldedge.com/#/DispatchSummary/2433088b-82a0-449e-b38a-524a6f58222f/d28484fb-acfe-4879-9857-f31cc8b528a5,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12618,https://login.fieldedge.com/#/DispatchSummary/3e5887a5-e701-41b5-9a80-5a22cc8851e1/50b20b66-3e6d-4031-a892-e7cc009e72c3,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12646,https://login.fieldedge.com/#/DispatchSummary/ce96f20c-9169-4e8b-ace1-20ce3ecf1053/640a971a-4dcd-4159-9c68-09c677b34bd0,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12585,https://login.fieldedge.com/#/DispatchSummary/f9a08023-19d7-42bb-ac91-0648447e0d01/3a206fcc-b0ce-420c-812d-d906e44c2817,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12643,https://login.fieldedge.com/#/DispatchSummary/65ffdb54-d765-40e3-88fc-4eb28fb8f54e/2c386bd1-3bc7-4e86-affc-b9b697b1d095,2700,*2701 - Bonney Lake - 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,new update,0.00%,$0.00
12645,https://login.fieldedge.com/#/DispatchSummary/150ec5a5-e024-4454-955a-fe94be868a9e/125987a7-b7f2-4778-bfd1-52adc1e2a51f,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12607,https://login.fieldedge.com/#/DispatchSummary/0e82473f-9abc-4a24-b3b5-4f80c9f8e34c/16f04a52-88e4-47b0-a2f1-4a0ec1a02f0a,2720,*2700-Pierce- 9.5% Tax Code,*2720 - Edgewood - 10.1% Tax Code,new update,+0.60%,$8.61
12638,https://login.fieldedge.com/#/DispatchSummary/77413072-f503-44de-9cc2-d88755f2e85f/3abe07b7-e2c6-4dd5-8fbd-7662562a5565,1732,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,*FEDERAL WAY - 1732 -10.2.% Tax Code1005-inactive,skipped,+0.10%,$0.00
12632,https://login.fieldedge.com/#/DispatchSummary/0570c63c-ff9d-4009-8df6-77e1f15bf3ee/15cbb9d1-b361-4835-93e9-6f32db888e4c,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12625,https://login.fieldedge.com/#/DispatchSummary/b282b7d7-286b-4448-9cc0-86299f23171f/a717112f-1d73-4808-8b27-9e0159fcdb4f,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12655,https://login.fieldedge.com/#/DispatchSummary/d1cd8d44-4039-4247-8056-08978ca808cf/b50828bf-80b9-44ab-9218-838f4ba20003,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12675,https://login.fieldedge.com/#/DispatchSummary/013c50bd-48d9-4ca2-b445-4fd247b85d56/0eeb038f-68d0-4025-a6f8-f00d9d516998,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12652,https://login.fieldedge.com/#/DispatchSummary/9169270f-c820-42b7-9de6-4676e962d672/af1fa87e-ef34-4f90-bb57-81f9178b3174,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12700,https://login.fieldedge.com/#/DispatchSummary/bed204d7-1126-4f36-8650-2c5dc6914570/9d00b76f-1084-424b-9317-aa06d47214a6,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12702,https://login.fieldedge.com/#/DispatchSummary/265f52eb-3e20-4ffe-a89f-01d514e78411/abe9a9f9-b465-4ce7-bc69-fcc328ac597b,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12705,https://login.fieldedge.com/#/DispatchSummary/ee1ed90c-c704-407a-acfe-7a738f8ea65b/d481a6d3-56de-490b-a48b-0cc14daff9b7,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12736,https://login.fieldedge.com/#/DispatchSummary/2fb5930d-1504-4e55-aa90-b2a543dffec1/8bbcf5aa-8a00-491a-b2c8-ed8c03477c0f,2717,*2717 - TACOMA - 10.3% Tax Code961-inactive,*2717 - TACOMA - 10.3% Tax Code961-inactive,skipped,+0.10%,$0.00
12726,https://login.fieldedge.com/#/DispatchSummary/5f3e8ec0-331a-4c37-bb38-6ec6aa5e03d4/8370cba6-ad5f-4505-ab5e-0902ee4dde1e,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12732,https://login.fieldedge.com/#/DispatchSummary/9d602e39-01ef-4684-b307-60556331b56a/18524d25-de65-4dd9-9d56-465fe3d7a558,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12743,https://login.fieldedge.com/#/DispatchSummary/0688456d-3aa7-490c-883c-7e6979bbac02/07e8d0c9-592a-48a4-a89c-9bb5b2df6f84,2720,,,error,,
12744,https://login.fieldedge.com/#/DispatchSummary/96f791b2-c552-4491-888f-17147f156c7f/d621b671-54cc-4d34-b096-980f4234e607,2720,,,error,,
12666,https://login.fieldedge.com/#/DispatchSummary/7842fb82-d5f8-4fd8-90b7-a2daf8ceb50e/79090c73-978b-4afe-b070-0107dfc88ff0,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12739,https://login.fieldedge.com/#/DispatchSummary/0f4eb62c-2168-430b-8530-64830baea368/656bf0ac-2dee-4722-928b-50e1195fef9d,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12740,https://login.fieldedge.com/#/DispatchSummary/2b1cd50e-1009-464e-9c10-138a4331d8a1/990bb8c6-e0ff-4385-8b15-fd0fc17a6481,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12751,https://login.fieldedge.com/#/DispatchSummary/7e3b73cd-ac1e-4657-9f70-ba9fbea766eb/11236d73-7e44-4e54-ab69-a1a9be2a3d55,2700,PIERCE - 2700 Tax Code842-inactive,PIERCE - 2700 Tax Code842-inactive,skipped,+9.50%,$0.00
12741,https://login.fieldedge.com/#/DispatchSummary/78414eb3-d693-4de3-b1b1-9edae594fef7/46bdb066-67de-49d6-a56e-d2fb3010529a,2719,*2719-University Place-10.1% Tax Cod,*2719-University Place-10.1% Tax Cod,skipped,0.00%,$0.00
12791,https://login.fieldedge.com/#/DispatchSummary/240fc794-d543-4f1f-9ca9-5040a91d481b/f77df815-906a-497f-b1df-6bbd514f88ff,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12689,https://login.fieldedge.com/#/DispatchSummary/da6b9a51-b42f-4e01-9e80-7fafdadd07cf/19e55518-7bb4-416d-9d2b-e43f01f4b5f7,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12763,https://login.fieldedge.com/#/DispatchSummary/02e6a06d-4cd6-4e1a-bb20-053578b821cf/460973f4-c56e-4d8a-aaa6-bed2582dcdb5,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$727.08
12778,https://login.fieldedge.com/#/DispatchSummary/95742627-84b2-4e5b-b55a-6bb38fb12b9b/2ea89c9b-5b6b-4834-916b-ae484cf1e19c,2727,*2700-Pierce- 9.5% Tax Code,*2727 - Pierce- 10.1% Tax Code,new update,+0.60%,$3.98
12724,https://login.fieldedge.com/#/DispatchSummary/2e5cbdab-528a-46ae-89d1-ca3151ae9b34/c7e47a70-661d-4cc6-9078-37c5c243640c,2711,*PUYALLUP - 2711 -10.1.% Tax Code979-inactive,*PUYALLUP - 2711 -10.1.% Tax Code979-inactive,skipped,+0.10%,$0.00
12775,https://login.fieldedge.com/#/DispatchSummary/82dc4090-58ea-4de4-8c5d-8850fc98583f/7923c2b0-9dde-417a-95f6-4e4968806bd3,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12794,https://login.fieldedge.com/#/DispatchSummary/43777cb2-5b8d-4109-8fe6-e51d4f6554a6/77c22fe1-f4bb-4a60-a620-f9fee341afbe,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12798,https://login.fieldedge.com/#/DispatchSummary/dbaa2de4-55f9-4dd1-912c-7d2d86cb4f8d/a341264f-7845-45aa-a515-9f81172093f7,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12813,https://login.fieldedge.com/#/DispatchSummary/fdad6c22-977e-44fb-be94-8301c10134cb/d9a0d8c2-2aa1-428d-a180-73b8459e4dae,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12720,https://login.fieldedge.com/#/DispatchSummary/7c35ce65-a992-41a1-bb91-bae4aabc4c60/1d1f958b-9d93-4a44-90f3-f0c62466fba5,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12804,https://login.fieldedge.com/#/DispatchSummary/7a6b91dc-ca9e-493c-b2d8-efe17ab5b971/62d188f1-9744-4e24-aee5-8de8e514b43f,2720,*2720 - Edgewood - 10.1% Tax Code,*2720 - Edgewood - 10.1% Tax Code,skipped,0.00%,$0.00
12815,https://login.fieldedge.com/#/DispatchSummary/b383dcae-47c2-4deb-87a0-7ccad3d095ff/816d34ab-4391-46aa-9409-50c82e9eaf76,2711,*PUYALLUP - 2711 -10.1.% Tax Code979-inactive,*PUYALLUP - 2711 -10.1.% Tax Code979-inactive,skipped,+0.10%,$0.00
12767,https://login.fieldedge.com/#/DispatchSummary/acacfac9-b34a-4501-9445-5a503056bede/1f3ec83b-dbcc-4877-a00f-fd1a2ec37d83,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12668,https://login.fieldedge.com/#/DispatchSummary/62462848-ff38-49b6-b3b8-3727c62d4cb3/71b68426-3fdf-42a1-b7bb-3072ed479c86,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12817,https://login.fieldedge.com/#/DispatchSummary/280e4c61-5888-4d45-85f0-81ef7b122aa4/d0767140-be40-4519-a4d2-a2474836259d,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12827,https://login.fieldedge.com/#/DispatchSummary/4136cf16-3c35-4fcc-bba6-cac93b8b3425/2de59c68-b02b-4ec0-b9ef-8a10e107660d,2700,*2720 - Edgewood - 10.1% Tax Code,*2700-Pierce- 9.5% Tax Code,new update,-0.60%,-$8.95
12841,https://login.fieldedge.com/#/DispatchSummary/89822d96-27b0-4689-beba-26e4a00e29c4/6778bd7e-cbf3-4d82-8acb-b58b87b0493b,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12846,https://login.fieldedge.com/#/DispatchSummary/ee5cdcca-ad08-4971-9c80-30c94d29bc26/ae9409d8-7a21-4ba3-9d4b-3a6fd212214c,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12820,https://login.fieldedge.com/#/DispatchSummary/d5d00a61-0792-45f0-840f-0d648f584744/dbb10803-ac65-4cce-975b-9edfb3f2b705,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12837,https://login.fieldedge.com/#/DispatchSummary/63f21df8-4b10-4d28-89ce-0ec89df9378b/bf95831e-a8df-464c-aaad-fcf5cd35ee3b,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12842,https://login.fieldedge.com/#/DispatchSummary/99113bb8-23ce-4bf5-8f20-e899a22371bd/e127ba69-3e87-4177-a7aa-b5cd0b78ec81,2709,*2709 - Milton - 10.1% Tax Code,*2709 - Milton - 10.1% Tax Code,skipped,0.00%,$0.00
12877,https://login.fieldedge.com/#/DispatchSummary/1243f213-40e8-45cc-8070-a4623df06c12/e2eb433b-571d-4b59-96a3-35a89d547f02,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12853,https://login.fieldedge.com/#/DispatchSummary/27334467-363b-4b67-8431-65474627e9eb/c661b55c-32a6-4e44-9b73-b5f8aeab11e5,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12891,https://login.fieldedge.com/#/DispatchSummary/098cc6d2-5241-4db6-a9ef-9ff82e5005ea/9e15db2d-6dec-490e-a820-e5b110481c91,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12890,https://login.fieldedge.com/#/DispatchSummary/d4927b44-6177-4f15-aa70-638c0f009f42/7551316a-60c0-4b28-9b26-041528a601dd,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12893,https://login.fieldedge.com/#/DispatchSummary/18f90179-afe3-401e-8796-0a37bf4d7e55/8a55744c-c27c-4183-a3fd-3145dee7fbe6,4100,*NON TAX - RESALE Tax Code,*4100 - Pierce- 8.1% Tax Code,new update,+8.10%,$65.93
